ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
130626,"Lauryn Chenet Williams",F,24,160,67,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
130626,"Lauryn Chenet Williams",F,24,160,67,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
130626,"Lauryn Chenet Williams",F,28,160,67,"United States",USA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 100 metres Relay",Gold
130633,"Lucinda Williams (-Adams)",F,19,166,51,"United States",USA,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's 100 metres",NA
130633,"Lucinda Williams (-Adams)",F,23,166,51,"United States",USA,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 200 metres",NA
130633,"Lucinda Williams (-Adams)",F,23,166,51,"United States",USA,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 4 x 100 metres Relay",Gold
130635,"Lynn Williams (Kanuka-)",F,24,153,48,Canada,CAN,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 3,000 metres",Bronze
130635,"Lynn Williams (Kanuka-)",F,28,153,48,Canada,CAN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",NA
130635,"Lynn Williams (Kanuka-)",F,28,153,48,Canada,CAN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",NA
130642,"Meritzer Williams",F,19,175,58,"Saint Kitts and Nevis",SKN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 200 metres",NA
130652,"Perri Williams",F,26,169,58,Ireland,IRL,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 10 kilometres Walk",NA
130665,"Schowonda D. Williams",F,21,163,57,"United States",USA,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 400 metres Hurdles",NA
130668,"Shana L. Williams",F,24,178,58,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Long Jump",NA
130668,"Shana L. Williams",F,28,178,58,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Long Jump",NA
130671,"Shericka Nicola Williams",F,22,170,64,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",Silver
130671,"Shericka Nicola Williams",F,22,170,64,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
130671,"Shericka Nicola Williams",F,26,170,64,Jamaica,JAM,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
130672,"Sherline Oneta Williams",F,23,160,50,Barbados,BAR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130673,"Shermaine Williams",F,22,176,65,Jamaica,JAM,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres Hurdles",NA
130673,"Shermaine Williams",F,26,176,65,Jamaica,JAM,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres Hurdles",NA
130677,"Sonia Olivia Williams",F,17,157,51,"Antigua and Barbuda",ANT,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
130677,"Sonia Olivia Williams",F,17,157,51,"Antigua and Barbuda",ANT,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130677,"Sonia Olivia Williams",F,29,157,51,"Antigua and Barbuda",ANT,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
130686,"Tameka Williams",F,26,165,59,"Saint Kitts and Nevis",SKN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 200 metres",NA
130687,"Tasha Aimee Williams",F,27,174,72,"New Zealand",NZL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Hammer Throw",NA
130701,"Yvette Winifred Williams (-Corlett)",F,23,176,65,"New Zealand",NZL,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Long Jump",Gold
130701,"Yvette Winifred Williams (-Corlett)",F,23,176,65,"New Zealand",NZL,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Shot Put",NA
130701,"Yvette Winifred Williams (-Corlett)",F,23,176,65,"New Zealand",NZL,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Discus Throw",NA
130706,"Tonique Williams-Darling",F,24,168,59,Bahamas,BAH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres",NA
130706,"Tonique Williams-Darling",F,28,168,59,Bahamas,BAH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",Gold
130707,"Novlene Hilaire Williams-Mills",F,22,168,57,Jamaica,JAM,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
130707,"Novlene Hilaire Williams-Mills",F,22,168,57,Jamaica,JAM,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
130707,"Novlene Hilaire Williams-Mills",F,26,168,57,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
130707,"Novlene Hilaire Williams-Mills",F,26,168,57,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
130707,"Novlene Hilaire Williams-Mills",F,30,168,57,Jamaica,JAM,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres",NA
130707,"Novlene Hilaire Williams-Mills",F,30,168,57,Jamaica,JAM,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
130707,"Novlene Hilaire Williams-Mills",F,34,168,57,Jamaica,JAM,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 400 metres Relay",Silver
130709,"Ruth Williams-Simpson",F,22,175,61,Jamaica,JAM,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 400 metres",NA
130709,"Ruth Williams-Simpson",F,22,175,61,Jamaica,JAM,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130709,"Ruth Williams-Simpson",F,26,175,61,Jamaica,JAM,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 400 metres",NA
130709,"Ruth Williams-Simpson",F,26,175,61,Jamaica,JAM,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130709,"Ruth Williams-Simpson",F,30,175,61,Jamaica,JAM,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 400 metres",NA
130709,"Ruth Williams-Simpson",F,30,175,61,Jamaica,JAM,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130731,"Dixie Isabel Willis (-Ingram, -Carbon, -Booth)",F,18,169,51,Australia,AUS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 800 metres",NA
130738,"Benita Jaye Willis-Johnson",F,21,166,50,Australia,AUS,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
130738,"Benita Jaye Willis-Johnson",F,25,166,50,Australia,AUS,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",NA
130738,"Benita Jaye Willis-Johnson",F,29,166,50,Australia,AUS,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
130738,"Benita Jaye Willis-Johnson",F,33,166,50,Australia,AUS,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,21,165,55.5,Finland,FIN,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 200 metres",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,21,165,55.5,Finland,FIN,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,21,165,55.5,Finland,FIN,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,25,165,55.5,Finland,FIN,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 400 metres",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,25,165,55.5,Finland,FIN,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
130764,"Airi Pirjo Maritta Wilmi-Hggman (-Rokkanen)",F,29,165,55.5,Finland,FIN,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 400 metres",NA
130768,"Eva Wilms (-Rapp)",F,23,180,83,"West Germany",FRG,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Shot Put",NA
130774,"Aje Wilson",F,22,173,61,"United States",USA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 800 metres",NA
130777,"Alda Leona Wilson (-Truscott)",F,22,156,46,Canada,CAN,"1932 Summer",1932,Summer,"Los Angeles",Athletics,"Athletics Women's 80 metres Hurdles",NA
130787,"Ann Shirley Wilson (-Simmonds)",F,19,168,58,"Great Britain",GBR,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's 80 metres Hurdles",NA
130787,"Ann Shirley Wilson (-Simmonds)",F,19,168,58,"Great Britain",GBR,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Long Jump",NA
130787,"Ann Shirley Wilson (-Simmonds)",F,19,168,58,"Great Britain",GBR,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Pentathlon",NA
130787,"Ann Shirley Wilson (-Simmonds)",F,22,168,58,"Great Britain",GBR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 100 metres Hurdles",NA
130787,"Ann Shirley Wilson (-Simmonds)",F,22,168,58,"Great Britain",GBR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Pentathlon",NA
130792,"Barbara Ellen Wilson-Jordan",F,24,160,54,Australia,AUS,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
130815,"Deanne L. Wilson (-Nicholas)",F,17,170,57,"United States",USA,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's High Jump",NA
130862,"Linetta A. Wilson",F,28,170,65,"United States",USA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 400 metres Relay",Gold
130872,"Nickiesha Wilson",F,22,174,66,Jamaica,JAM,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres Hurdles",NA
130872,"Nickiesha Wilson",F,25,174,66,Jamaica,JAM,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 400 metres Hurdles",NA
130872,"Nickiesha Wilson",F,30,174,66,Jamaica,JAM,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres Hurdles",NA
130885,"Rayma Bess Wilson",F,17,169,58,"United States",USA,"1928 Summer",1928,Summer,Amsterdam,Athletics,"Athletics Women's 800 metres",NA
130937,"Wassana Winatho",F,28,169,58,Thailand,THA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Heptathlon",NA
130939,"Margrethe Lynne Winbigler (-Anderson)",F,23,167,84,"United States",USA,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Discus Throw",NA
130969,"Mary Wineberg (Danner-)",F,28,178,62,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
130969,"Mary Wineberg (Danner-)",F,28,178,62,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",Gold
130980,"Jennifer Anne ""Jenny"" Wingerson-Meldrum",F,21,178,68,Canada,CAN,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 80 metres Hurdles",NA
130980,"Jennifer Anne ""Jenny"" Wingerson-Meldrum",F,21,178,68,Canada,CAN,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's Pentathlon",NA
130980,"Jennifer Anne ""Jenny"" Wingerson-Meldrum",F,25,178,68,Canada,CAN,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's 80 metres Hurdles",NA
130980,"Jennifer Anne ""Jenny"" Wingerson-Meldrum",F,25,178,68,Canada,CAN,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Pentathlon",NA
130981,"Charlotte Wingfield",F,21,173,69,Malta,MLT,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres",NA
131005,"Marcel Sylvia Winkler",F,21,167,52,"South Africa",RSA,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
131079,"Doris Frema Wiredu",F,20,150,45,Ghana,GHA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres",NA
131079,"Doris Frema Wiredu",F,20,150,45,Ghana,GHA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 4 x 100 metres Relay",NA
131098,"Marie-Ange Wirtz",F,21,162,48,Seychelles,SEY,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 100 metres",NA
131098,"Marie-Ange Wirtz",F,21,162,48,Seychelles,SEY,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 200 metres",NA
131098,"Marie-Ange Wirtz",F,21,162,48,Seychelles,SEY,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Long Jump",NA
131114,"Joanne ""Jo"" Wise",F,21,165,56,"Great Britain",GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Long Jump",NA
131114,"Joanne ""Jo"" Wise",F,29,165,56,"Great Britain",GBR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Long Jump",NA
131118,"Toea Wisil",F,24,168,63,"Papua New Guinea",PNG,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres",NA
131118,"Toea Wisil",F,28,168,63,"Papua New Guinea",PNG,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres",NA
131122,"Joanna Winiewska",F,32,178,88,Poland,POL,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Discus Throw",NA
131122,"Joanna Winiewska",F,36,178,88,Poland,POL,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Discus Throw",NA
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,20,179,72,"East Germany",GDR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's High Jump",NA
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,24,179,72,"East Germany",GDR,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's High Jump",Gold
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,28,179,72,"East Germany",GDR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's High Jump",NA
131165,"Solange Maril Witteveen",F,24,171,59,Argentina,ARG,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's High Jump",NA
131165,"Solange Maril Witteveen",F,28,171,59,Argentina,ARG,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's High Jump",NA
131180,"Estie Wittstock",F,23,172,61,"South Africa",RSA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 400 metres",NA
131193,"Anita Wodarczyk",F,22,178,95,Poland,POL,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Hammer Throw",NA
131193,"Anita Wodarczyk",F,26,178,95,Poland,POL,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Hammer Throw",Silver
131193,"Anita Wodarczyk",F,30,178,95,Poland,POL,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Hammer Throw",Gold
131194,"Anna Boena Wodarczyk",F,29,175,62,Poland,POL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Long Jump",NA
131195,"Urszula Ewa Wodarczyk",F,26,180,65,Poland,POL,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Heptathlon",NA
131195,"Urszula Ewa Wodarczyk",F,30,180,65,Poland,POL,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Heptathlon",NA
131195,"Urszula Ewa Wodarczyk",F,34,180,65,Poland,POL,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Heptathlon",NA
131204,"Natasha Wodak",F,34,160,47,Canada,CAN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 10,000 metres",NA
131205,"Sigrun Wodars-Grau (Ludwigs-)",F,22,166,54,"East Germany",GDR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 800 metres",Gold
131205,"Sigrun Wodars-Grau (Ludwigs-)",F,26,166,54,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 800 metres",NA
131238,"Charlene Woitha",F,22,178,77,Germany,GER,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Hammer Throw",NA
131250,"Jolanta Wjcik",F,24,170,60,Poland,POL,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
131269,"Anna Wojtaszek-Pazera (-Bocson)",F,19,160,65,Poland,POL,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's Javelin Throw",NA
131269,"Anna Wojtaszek-Pazera (-Bocson)",F,23,160,65,Australia,AUS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Javelin Throw",NA
131269,"Anna Wojtaszek-Pazera (-Bocson)",F,27,160,65,Australia,AUS,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's Javelin Throw",NA
131288,"Amsale Woldegibriel",F,19,164,52,Ethiopia,ETH,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",NA
131298,"Birgit Wolf (-Hamann)",F,26,175,58,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres Hurdles",NA
131305,"Gabriela Petra ""Gaby"" Wolf",F,27,169,60,"West Germany",FRG,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Marathon",NA
131398,"Marie Gnelebe Womplou",F,18,161,46,"Cote d'Ivoire",CIV,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 400 metres Hurdles",NA
131518,"Robyn Woodhouse (-Sillitoe)",F,21,174,60,Australia,AUS,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's High Jump",NA
131556,"Claire Woods-Tallent",F,27,163,50,Australia,AUS,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 20 kilometres Walk",NA
131556,"Claire Woods-Tallent",F,31,163,50,Australia,AUS,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 20 kilometres Walk",NA
131593,"Ayelech Worku",F,17,165,47,Ethiopia,ETH,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",NA
131593,"Ayelech Worku",F,21,165,47,Ethiopia,ETH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
131606,"Anita Wrner (-Rottmller)",F,22,174,63,Germany,GER,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 800 metres",NA
131648,"Asele Disep Woy (-Jeremiah)",F,21,175,55,Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
131667,"Hellena Wrappah",F,27,175,61,Ghana,GHA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 200 metres",NA
131671,"Yvette Julie Wray (-Luker)",F,21,170,63,"Great Britain",GBR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Pentathlon",NA
131692,"Dana Wright",F,24,163,56,Canada,CAN,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 400 metres Hurdles",NA
131692,"Dana Wright",F,24,163,56,Canada,CAN,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 4 x 400 metres Relay",Silver
131727,"Thelma Sonia Wright (Fynn-)",F,20,153,48,Canada,CAN,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",NA
131727,"Thelma Sonia Wright (Fynn-)",F,24,153,48,Canada,CAN,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",NA
131738,"Angela ""Angie"" Wright-Scott",F,22,165,54,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 400 metres Hurdles",NA
131793,"Wu Jin-Yun",F,22,160,53,"Chinese Taipei",TPE,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Shot Put",NA
131793,"Wu Jin-Yun",F,22,160,53,"Chinese Taipei",TPE,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Discus Throw",NA
131820,"Wu Shuijiao",F,25,161,53,China,CHN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 100 metres Hurdles",NA
131843,"Wu Yu-Chih",F,20,174,60,"Chinese Taipei",TPE,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's High Jump",NA
131854,"Brigitte Wujak (Knzel-, -Pretzschner)",F,25,169,60,"East Germany",GDR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Long Jump",Silver
131890,"Christin ""Christy"" Wurth-Thomas",F,28,165,54,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",NA
131900,"Carmen Wstenhagen (-Rdiger)",F,22,175,58,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",NA
131923,"Heidemarie Wycisk (Rbiger-)",F,27,169,60,"East Germany",GDR,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Long Jump",NA
131924,"Patrycja Wyciszkiewicz",F,18,173,58,Poland,POL,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
131924,"Patrycja Wyciszkiewicz",F,22,173,58,Poland,POL,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 400 metres",NA
131924,"Patrycja Wyciszkiewicz",F,22,173,58,Poland,POL,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 4 x 400 metres Relay",NA
131927,"Alison Wyeth (-Nuttall-)",F,28,178,58,"Great Britain",GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",NA
131927,"Alison Wyeth (-Nuttall-)",F,32,178,58,"Great Britain",GBR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",NA
131943,"Ilke Wyludda",F,23,183,91,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Discus Throw",NA
131943,"Ilke Wyludda",F,27,183,91,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Discus Throw",Gold
131943,"Ilke Wyludda",F,31,183,91,Germany,GER,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Discus Throw",NA
131962,"Ruth Marie Wysocki (Kleinsasser-, Caldwell-)",F,27,176,59,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 800 metres",NA
131962,"Ruth Marie Wysocki (Kleinsasser-, Caldwell-)",F,27,176,59,"United States",USA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 1,500 metres",NA
131980,"Niki Xanthou",F,22,174,54,Greece,GRE,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Long Jump",NA
131980,"Niki Xanthou",F,26,174,54,Greece,GRE,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Long Jump",NA
131980,"Niki Xanthou",F,30,174,54,Greece,GRE,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Long Jump",NA
132013,"Xiao Yanling",F,28,180,92,China,CHN,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Discus Throw",NA
132014,"Xiao Yehua",F,20,161,55,China,CHN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
132014,"Xiao Yehua",F,20,161,55,China,CHN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
132020,"Xie Lihua",F,23,162,50,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",NA
132021,"Xie Limei",F,22,175,60,China,CHN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Triple Jump",NA
132021,"Xie Limei",F,26,175,60,China,CHN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Triple Jump",NA
132028,"Xie Zhiling",F,24,165,52,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 200 metres",NA
132028,"Xie Zhiling",F,24,165,52,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
132030,"Mariana Dias Ximenes",F,24,151,48,"Timor Leste",TLS,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
132036,"Xing Ailan",F,23,176,86,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Discus Throw",NA
132039,"Xing Huina",F,20,168,48,China,CHN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",NA
132039,"Xing Huina",F,20,168,48,China,CHN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",Gold
132042,"Evangelia Xinou",F,26,168,57,Greece,GRE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 20 kilometres Walk",NA
132046,"Xiong Qiying",F,20,170,61,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Long Jump",NA
132056,"Xu Demei",F,27,174,75,China,CHN,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Javelin Throw",NA
132114,"Xue Fei",F,18,165,65,China,CHN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",NA
132117,"Xue Juan",F,18,176,84,China,CHN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Javelin Throw",NA
132125,"Robina Muqim Yaar",F,18,180,56,Afghanistan,AFG,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
132125,"Robina Muqim Yaar",F,22,180,56,Afghanistan,AFG,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
132197,"Irina Gennadyevnya Yakoltsevich (-Zhuk)",F,23,166,60,Belarus,BLR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Pole Vault",NA
132200,"Mariya Ivanovna Yakovenko",F,26,174,81,Russia,RUS,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Javelin Throw",NA
132202,"Olha Oleksandrivna Yakovenko",F,25,159,46,Ukraine,UKR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 20 kilometres Walk",NA
